employee_id,department,job_level,age,salary,company_years,career_years,hiring_source,education_level,recently_promoted,distance,work_from_home,travel_frequently,leave
EMP0115,Sales,Lead,61,236032.0,25,32.0,Direct,Masters,False,7,True,Yes,False
EMP0691,Sales,Mid,35,63999.0,5,9.0,Direct,Undergrad Degree,False,3,True,No,False
EMP1277,HR,Junior,37,41850.0,1,9.0,Direct,Undergrad Degree,True,5,True,No,False
EMP0803,IT,Mid,27,61035.0,4,8.0,Agency,Undergrad Degree,True,3,False,No,False
EMP1083,IT,Junior,30,29230.0,2,6.0,Agency,Masters,False,6,True,No,True
EMP1176,HR,Mid,37,84507.0,1,14.0,Direct,Undergrad Degree,False,3,True,No,False
EMP0906,IT,Mid,41,90488.0,3,3.0,Agency,Undergrad Degree,True,3,False,No,False
EMP0698,Sales,Mid,30,81269.0,5,5.0,Direct,Undergrad Degree,False,3,False,No,False
EMP1169,HR,Mid,36,66099.0,1,1.0,Direct,Undergrad Degree,False,22,True,No,False
EMP0969,IT,Junior,36,25088.0,3,10.0,Direct,Secondary,False,6,True,No,True
EMP0856,Finance,Junior,31,44626.0,4,5.0,Direct,Secondary,False,14,False,No,True
EMP0180,Sales,Mid,42,66101.0,18,18.0,Direct,Undergrad Degree,False,26,False,Yes,False
EMP0754,Sales,Junior,28,26582.0,5,7.0,Direct,Undergrad Degree,False,6,False,No,False
EMP0561,Sales,Senior,61,147375.0,6,,Direct,Undergrad Degree,False,3,False,No,False
EMP0665,IT,Mid,35,84334.0,5,,Direct,Undergrad Degree,False,3,True,Yes,False
EMP0853,Sales,Junior,22,36612.0,4,4.0,Direct,Undergrad Degree,False,3,,No,True
EMP1355,HR,Junior,27,17000.0,1,,Direct,Masters,False,3,True,No,True
EMP0915,HR,Mid,59,81136.0,3,12.0,Agency,Undergrad Degree,True,3,True,N,False
EMP1261,Sales,Junior,25,14608.0,1,1.0,Direct,Undergrad Degree,False,3,True,No,False
EMP1282,Finance,Junior,53,31617.0,1,4.0,Agency,Undergrad Degree,True,3,True,No,False
EMP0133,Sales,Senior,45,125015.0,22,22.0,Direct,,False,7,False,Yes,False
EMP1278,HR,Junior,21,45285.0,1,1.0,Agency,Undergrad Degree,False,17,True,No,True
EMP0455,HR,Junior,38,26635.0,8,10.0,Direct,,False,19,True,No,False
EMP0575,Sales,Mid,33,77809.0,6,9.0,Agency,Secondary,True,3,True,Yes,False
EMP1149,Finance,Senior,42,163244.0,1,1.0,Direct,Undergrad Degree,False,3,False,N,False
EMP0364,Sales,Mid,32,75181.0,9,9.0,Direct,Secondary,False,9,True,No,False
EMP0271,Sales,Junior,32,54077.0,11,12.0,Direct,Undergrad Degree,True,8,False,No,False
EMP0889,Sales,Lead,48,224192.0,3,20.0,Referral,Secondary,False,5,False,No,False
EMP0363,HR,Mid,33,71550.0,9,10.0,Direct,Undergrad Degree,False,3,True,No,False
EMP1025,IT,Mid,52,106999.0,2,13.0,Direct,Undergrad Degree,False,12,True,Yes,False
EMP0621,HR,Junior,43,55201.0,6,9.0,Agency,Secondary,False,28,False,No,False
EMP0495,Sales,Mid,42,64581.0,7,7.0,Direct,Undergrad Degree,False,103,False,No,False
EMP1008,IT,Senior,50,176679.0,2,25.0,Direct,Undergrad Degree,False,4,True,N,False
EMP0761,Sales,Junior,42,23718.0,5,18.0,Agency,Secondary,False,3,True,Yes,False
EMP1204,Sales,Junior,22,31319.0,1,1.0,Direct,Undergrad Degree,False,12,True,Yes,True
EMP0345,Sales,Senior,42,110022.0,9,15.0,Agency,Secondary,False,21,False,No,True
EMP0848,Sales,Junior,38,35114.0,4,4.0,Direct,Undergrad Degree,False,10,False,No,True
EMP1229,Finance,Junior,31,27798.0,1,1.0,Direct,Secondary,True,10,False,No,False
EMP0630,Sales,Lead,52,239573.0,5,25.0,Agency,PhD,False,3,False,No,True
EMP0857,Finance,Junior,28,51248.0,4,6.0,Direct,Secondary,False,8,False,No,False
EMP0509,IT,Mid,35,83203.0,7,7.0,Direct,Undergrad Degree,False,3,False,No,False
EMP0125,Sales,Senior,42,161446.0,23,23.0,Agency,Masters,False,9,False,No,True
EMP1047,HR,Junior,23,54023.0,2,2.0,Direct,Masters,False,3,False,No,True
EMP0810,Sales,Mid,46,63062.0,4,8.0,Agency,Undergrad Degree,True,3,False,No,False
EMP0864,Sales,Junior,36,36322.0,4,12.0,Direct,Secondary,False,3,True,No,False
EMP0211,Sales,Senior,35,124993.0,14,17.0,Direct,PhD,False,3,False,No,True
EMP1185,HR,Mid,28,98718.0,1,1.0,Direct,PhD,False,115,False,No,True
EMP0295,Sales,Mid,28,71680.0,10,10.0,Direct,Undergrad Degree,False,76,True,Yes,True
EMP0837,HR,Junior,31,42546.0,4,10.0,Agency,Secondary,False,71,True,No,True
EMP0156,Sales,Junior,46,54442.0,20,20.0,Direct,Undergrad Degree,False,29,True,Yes,False
EMP0830,Sales,Junior,26,29357.0,4,7.0,Agency,Secondary,False,43,True,No,True
EMP1165,Sales,Mid,39,68206.0,1,14.0,Direct,Undergrad Degree,False,18,False,No,False
EMP1078,Sales,Junior,54,30480.0,2,19.0,Direct,Undergrad Degree,False,6,True,No,False
EMP0695,HR,Mid,39,74630.0,5,5.0,Direct,Undergrad Degree,False,3,False,Yes,True
EMP1191,IT,Mid,20,62149.0,1,1.0,Direct,Secondary,False,29,True,No,True
EMP1425,Sales,Mid,30,85592.0,0,7.0,Agency,Masters,False,3,False,No,True
EMP0150,Finance,Senior,47,167083.0,20,23.0,Referral,Undergrad Degree,False,20,False,No,False
EMP0749,Finance,Junior,34,34788.0,5,5.0,Referral,Secondary,False,7,True,Yes,False
EMP0506,IT,Mid,27,64891.0,7,7.0,Direct,Undergrad Degree,True,3,False,Yes,False
EMP0209,Finance,Senior,51,157519.0,14,20.0,Direct Hire,Masters,False,17,True,No,False
EMP0449,Sales,Mid,56,74599.0,8,17.0,Direct,Undergrad Degree,False,18,False,No,False
EMP0964,Sales,Junior,24,43413.0,3,6.0,Direct,Secondary,False,3,False,No,True
EMP0798,Finance,Mid,43,65844.0,4,6.0,Direct,Undergrad Degree,False,118,True,Yes,False
EMP0368,Finance,Mid,41,74133.0,9,9.0,Direct,Undergrad Degree,False,11,True,No,False
EMP1394,IT,Junior,18,27806.0,1,1.0,Direct,Secondary,False,3,False,Yes,True
EMP1268,HR,Junior,44,28195.0,1,21.0,Direct,Undergrad Degree,False,7,,No,False
EMP0817,Sales,Mid,38,61986.0,4,6.0,Direct,Undergrad Degree,False,14,False,No,True
EMP0260,Sales,Mid,61,62882.0,11,12.0,Referral,Undergrad Degree,False,7,False,Yes,False
EMP1192,HR,Mid,24,93995.0,1,1.0,Direct,Undergrad Degree,False,14,False,No,True
EMP1068,HR,Junior,54,37662.0,2,7.0,Direct,Masters,False,3,False,N,False
EMP0604,IT,Junior,39,49408.0,6,6.0,Agency,,True,7,False,No,False
EMP0596,Sales,Junior,43,59766.0,6,11.0,Direct,Secondary,False,75,False,Yes,False
EMP0595,IT,Junior,46,41253.0,6,12.0,Direct,Secondary,False,29,True,No,False
EMP1140,IT,Senior,29,113964.0,1,11.0,Direct,Undergrad Degree,False,20,True,No,True
EMP1409,HR,Junior,20,19307.0,1,1.0,Direct,Secondary,True,49,True,No,True
EMP0818,IT,Junior,30,56066.0,4,5.0,Referral,Undergrad Degree,True,3,True,No,False
EMP1244,HR,Junior,53,28685.0,1,8.0,Direct,Undergrad Degree,False,3,False,Yes,True
EMP0468,Finance,Junior,39,48830.0,8,9.0,Direct,Undergrad Degree,True,61,True,No,False
EMP0160,Finance,Lead,41,205150.0,19,19.0,Referral,Undergrad Degree,False,6,False,Yes,False
EMP0559,Sales,Junior,26,27004.0,7,7.0,Agency,Masters,False,3,False,No,True
EMP1181,Sales,Mid,23,90044.0,1,1.0,Direct,Undergrad Degree,False,27,False,Yes,True
EMP1413,Sales,Junior,30,32507.0,1,1.0,Direct,Undergrad Degree,False,25,False,No,True
EMP0496,Sales,Mid,56,85336.0,7,12.0,Agency,Undergrad Degree,False,7,True,Yes,False
EMP1291,Sales,Junior,20,18259.0,1,1.0,Direct,Secondary,False,22,False,No,True
EMP0884,Finance,Junior,31,32280.0,4,4.0,Agency,Undergrad Degree,True,18,True,No,False
EMP0720,IT,Junior,29,24506.0,5,5.0,Referral,UG Degree,False,9,False,Yes,False
EMP0943,Sales,Junior,37,29627.0,3,5.0,Agency,Undergrad Degree,False,13,False,No,False
EMP0418,Sales,Senior,37,124888.0,8,19.0,Direct,Undergrad Degree,False,7,False,No,False
EMP0883,Finance,Junior,37,23542.0,4,12.0,Agency,Secondary,False,7,False,No,False
EMP1379,IT,Junior,33,34904.0,1,1.0,Direct,Undergrad Degree,False,3,False,Y,False
EMP1255,IT,Junior,24,29616.0,1,1.0,Direct Hire,UG Degree,False,17,False,No,True
EMP0790,Finance,Lead,51,213028.0,4,27.0,Direct,Secondary,False,3,False,Yes,False
EMP1030,Sales,Junior,33,29502.0,2,7.0,Direct,Secondary,False,93,False,No,True
EMP0917,Sales,Mid,30,83919.0,3,10.0,Direct,Undergrad Degree,False,20,True,Yes,False
EMP0534,IT,Junior,41,33684.0,7,13.0,Agency,Undergrad Degree,False,19,True,No,False
EMP0991,Sales,Junior,35,45071.0,3,4.0,Direct,Undergrad Degree,False,3,True,No,False
EMP1135,HR,Senior,51,117760.0,1,1.0,Direct,PhD,False,3,True,Yes,True
EMP0110,Finance,Lead,53,231071.0,25,30.0,Direct,UG Degree,False,9,True,Yes,False
EMP0475,Finance,Senior,33,129300.0,7,,Agency,Secondary,False,3,False,Yes,False
EMP0316,Sales,Junior,35,54139.0,10,10.0,Direct,Undergrad Degree,False,25,False,Yes,False
EMP0300,Sales,Mid,52,67237.0,10,11.0,Direct,Undergrad Degree,False,21,True,No,False
EMP1367,HR,Junior,26,12830.0,1,1.0,Agency,PhD,False,9,False,No,True
EMP0272,IT,Junior,31,51476.0,11,13.0,Direct,Secondary,False,3,,No,False
EMP1200,IT,Mid,23,86487.0,1,1.0,Direct,Undergrad Degree,False,68,False,No,True
EMP0351,IT,Senior,32,122572.0,9,11.0,Agency,Undergrad Degree,False,68,True,No,False
EMP0711,IT,Junior,44,53424.0,5,9.0,Referral,Undergrad Degree,False,93,False,No,False
EMP0591,IT,Mid,47,78058.0,6,10.0,Direct,PhD,False,3,False,No,True
EMP0631,HR,Lead,57,244622.0,5,30.0,Agency,Undergrad Degree,False,4,True,Yes,False
EMP0921,IT,Mid,37,97067.0,3,11.0,Direct,Undergrad Degree,False,5,True,No,False
EMP0420,Finance,Mid,48,67207.0,8,13.0,Direct Hire,Secondary,False,14,False,No,False
EMP0882,HR,Junior,29,59487.0,4,6.0,Direct,Undergrad Degree,False,5,False,No,False
EMP0679,Sales,Mid,41,73937.0,5,8.0,Agency,Undergrad Degree,False,121,False,No,True
EMP1391,IT,Junior,55,43508.0,1,19.0,Direct,Undergrad Degree,False,8,True,N,False
EMP0974,Sales,Junior,27,32949.0,3,3.0,Agency,Undergrad Degree,False,3,False,Yes,True
EMP0249,Sales,Senior,30,123685.0,11,11.0,Direct,Secondary,False,4,False,No,True
EMP1260,Sales,Junior,28,29464.0,1,1.0,Direct,Undergrad Degree,False,76,False,Yes,True
EMP1080,HR,Junior,35,31085.0,2,6.0,Direct,Undergrad Degree,False,19,False,No,False
EMP0212,HR,Senior,55,185435.0,14,,Agency,Undergrad Degree,False,11,False,No,False
EMP0224,Sales,Senior,34,126864.0,13,13.0,Direct,UG Degree,False,3,False,No,False
EMP1433,Finance,Junior,18,20735.0,0,1.0,Agency,Secondary,False,85,False,Yes,True
EMP0349,IT,Senior,57,198678.0,9,32.0,Agency,Secondary,False,3,False,Yes,False
EMP1324,Sales,Junior,34,34340.0,1,1.0,Agency,Undergrad Degree,False,9,True,No,False
EMP0834,Sales,Junior,32,36672.0,4,11.0,Agency,Undergrad Degree,False,6,False,Yes,True
EMP0863,Sales,Junior,38,27982.0,4,4.0,Direct,Undergrad Degree,False,3,False,No,True
EMP0601,IT,Junior,37,55600.0,6,10.0,Agency,Masters,False,7,True,N,False
EMP0954,Finance,Junior,28,55589.0,3,6.0,Agency,Undergrad Degree,False,19,True,No,False
EMP1101,IT,Junior,39,34179.0,2,8.0,Referral,Undergrad Degree,False,19,False,Yes,True
EMP0789,IT,Lead,48,233716.0,4,,Direct,Secondary,True,76,False,No,False
EMP0547,Sales,Junior,38,36061.0,7,7.0,Agency,Undergrad Degree,True,3,False,N,True
EMP0744,Finance,Junior,38,28411.0,5,5.0,Direct,Masters,True,8,True,Yes,False
EMP0697,IT,Mid,31,72659.0,5,12.0,Direct,Undergrad Degree,False,3,True,No,False
EMP1293,IT,Junior,24,28228.0,1,1.0,Direct,Secondary,False,25,False,No,True
EMP1418,Sales,Senior,50,149426.0,-1,14.0,Referral,Secondary,False,29,True,No,False
EMP1431,Sales,Junior,40,41446.0,0,4.0,Agency,Undergrad Degree,True,4,False,No,False
EMP1428,IT,Junior,24,27959.0,0,2.0,Agency,Masters,False,3,True,Yes,False
EMP1386,Sales,Junior,28,27513.0,1,1.0,Direct,Secondary,False,4,False,No,True
EMP0965,Finance,Junior,52,44004.0,3,7.0,Direct,Undergrad Degree,False,3,False,Yes,False
EMP1402,Sales,Junior,40,29982.0,1,7.0,Agency,Undergrad Degree,False,17,False,No,True
EMP0960,IT,Junior,36,31786.0,3,3.0,Agency,Undergrad Degree,True,16,False,Yes,False
EMP0929,Sales,Junior,26,43582.0,3,4.0,Direct,Masters,False,3,False,Yes,True
EMP1092,HR,Junior,23,28951.0,2,2.0,Referral,Undergrad Degree,False,5,False,No,False
EMP0183,IT,Senior,41,127952.0,17,,Direct,Undergrad Degree,False,15,False,No,False
EMP0605,HR,Junior,33,34412.0,6,6.0,Agency,Undergrad Degree,False,29,False,No,False
EMP0450,Sales,Mid,36,104663.0,8,8.0,Direct,Undergrad Degree,False,16,False,Y,False
EMP0232,Sales,Mid,39,64456.0,13,19.0,Agency,Undergrad Degree,False,6,False,No,False
EMP1302,HR,Junior,23,24661.0,1,1.0,Direct,Undergrad Degree,False,3,False,No,False
EMP1296,Sales,Junior,24,29533.0,1,1.0,Referral,Undergrad Degree,False,9,False,No,False
EMP1163,Sales,Mid,43,79880.0,1,12.0,Direct,Undergrad Degree,False,3,True,No,False
EMP0442,Finance,Mid,39,107405.0,8,14.0,Direct,Secondary,False,3,False,Yes,False
EMP1145,Sales,Senior,45,128415.0,1,18.0,Direct,Undergrad Degree,False,25,False,No,False
EMP0529,Sales,Junior,34,55905.0,7,9.0,Direct,Undergrad Degree,True,10,True,No,False
EMP0582,IT,Mid,39,76385.0,6,6.0,Direct,Undergrad Degree,False,3,,No,False
EMP1351,Sales,Junior,23,23885.0,1,1.0,Agency,Secondary,False,24,False,Yes,True
EMP0562,Finance,Senior,42,118413.0,6,6.0,Direct,Masters,False,9,False,Yes,True
EMP0335,IT,Junior,30,55468.0,10,12.0,Direct,Undergrad Degree,False,3,True,No,False
EMP0645,IT,Senior,55,135901.0,5,36.0,Agency,Undergrad Degree,False,7,True,No,False
EMP0619,HR,Junior,29,49455.0,6,6.0,Direct,Secondary,True,19,True,No,False
EMP0875,HR,Junior,26,42213.0,4,8.0,Agency,UG Degree,False,3,False,No,False
EMP0139,Sales,Mid,61,88962.0,21,28.0,Direct,Undergrad Degree,False,55,True,Yes,False
EMP1303,Sales,Junior,31,24492.0,1,2.0,Agency,Masters,False,3,False,Yes,True
EMP1377,HR,Junior,18,30280.0,1,1.0,Direct,Undergrad Degree,False,3,False,Yes,True
EMP0995,Finance,Junior,45,32886.0,3,13.0,Direct,Undergrad Degree,False,8,False,Yes,False
EMP0393,Finance,Junior,48,50289.0,9,9.0,Direct,,False,4,False,No,False
EMP0674,Sales,Mid,27,100232.0,5,5.0,Direct,Undergrad Degree,False,32,False,No,True
EMP1349,Sales,Junior,42,28469.0,1,7.0,Agency,Secondary,True,3,True,No,False
EMP1226,Finance,Junior,19,20166.0,1,1.0,Direct,Undergrad Degree,False,61,False,No,True
EMP1264,Sales,Junior,28,15174.0,1,1.0,Direct,Undergrad Degree,False,81,False,Yes,True
EMP0590,HR,Mid,38,80407.0,6,8.0,Direct,Undergrad Degree,False,11,False,No,False
EMP0737,Finance,Junior,36,50205.0,5,,Agency,Undergrad Degree,False,22,True,No,False
EMP1084,IT,Junior,49,24618.0,2,7.0,Direct,MSc,False,9,False,No,False
EMP0753,Sales,Junior,43,52705.0,5,14.0,Referral,Undergrad Degree,False,8,True,No,False
EMP1210,Sales,Junior,19,31379.0,1,1.0,Direct,Masters,False,42,False,No,True
EMP0861,HR,Junior,51,41576.0,4,7.0,Agency,Secondary,False,3,False,Yes,False
EMP1038,IT,Junior,24,26055.0,2,4.0,Direct,Undergrad Degree,True,11,True,No,False
EMP1289,Sales,Junior,27,24606.0,1,1.0,Direct,Masters,False,12,False,No,True
EMP1395,Sales,Junior,32,26945.0,1,1.0,Direct,Undergrad Degree,False,3,True,Yes,False
EMP0124,HR,Senior,46,132005.0,23,26.0,Direct,Undergrad Degree,False,3,False,No,False
EMP0392,Sales,Junior,32,57800.0,9,12.0,Direct,Masters,False,3,False,Yes,False
EMP1440,HR,Junior,18,29097.0,0,1.0,Agency,,True,3,False,No,True
EMP0700,Finance,Mid,29,99036.0,5,6.0,Direct,Undergrad Degree,True,5,False,No,False
EMP1270,HR,Junior,35,37019.0,1,1.0,Agency,Undergrad Degree,False,7,False,No,False
EMP0112,Finance,Lead,56,244375.0,25,37.0,Direct,Undergrad Degree,False,26,True,Yes,False
EMP1364,Sales,Junior,18,33045.0,1,1.0,Agency,Undergrad Degree,False,40,False,No,True
EMP0879,Sales,Junior,57,42318.0,4,7.0,Direct,Undergrad Degree,True,22,,No,False
EMP0579,IT,Mid,39,68079.0,6,10.0,Referral,Undergrad Degree,True,25,False,No,False
EMP0828,Sales,Junior,31,49879.0,4,13.0,Agency,Undergrad Degree,False,13,False,No,False
EMP0194,Finance,Mid,38,79906.0,16,20.0,Direct,Undergrad Degree,True,76,False,No,False
EMP0865,IT,Junior,26,57094.0,4,6.0,Direct,Undergrad Degree,True,3,False,No,False
EMP0203,Finance,Mid,51,81074.0,15,17.0,Direct,Undergrad Degree,False,20,False,N,False
EMP0845,HR,Junior,30,54417.0,4,4.0,Direct,,False,26,False,Yes,False
EMP1257,IT,Junior,35,31697.0,1,5.0,Agency,Undergrad Degree,False,102,False,Yes,False
EMP0369,Sales,Mid,38,91378.0,9,9.0,Agency,Undergrad Degree,False,19,True,No,False
EMP0539,IT,Junior,48,57124.0,7,19.0,Referral,Undergrad Degree,False,14,True,No,False
EMP1381,IT,Junior,25,45688.0,1,1.0,Direct,Undergrad Degree,False,29,True,Yes,False
EMP0381,Sales,Mid,41,61090.0,9,12.0,Direct,Undergrad Degree,False,4,False,No,False
EMP1097,Sales,Junior,28,53118.0,2,3.0,Direct,Secondary,False,3,False,No,False
EMP0652,Finance,Senior,55,123431.0,5,32.0,Direct,Undergrad Degree,False,3,True,Yes,False
EMP0239,IT,Senior,42,133966.0,12,14.0,Agency,Masters,False,88,False,Yes,False
EMP0747,IT,Junior,43,54021.0,5,18.0,Direct,Secondary,False,65,True,Yes,False
EMP1408,Sales,Junior,25,28727.0,1,1.0,Agency,Undergrad Degree,False,3,False,No,True
EMP0177,Finance,Senior,42,192545.0,18,23.0,Direct,Secondary,False,3,False,Yes,False
EMP0470,Sales,Junior,31,32436.0,8,8.0,Direct,Undergrad Degree,False,3,False,No,False
EMP0997,IT,Junior,43,32036.0,3,6.0,Referral,Undergrad Degree,True,3,False,No,False
EMP0687,IT,Mid,27,77766.0,5,5.0,Agency,Undergrad Degree,True,3,True,No,False
EMP1434,HR,Junior,27,42075.0,0,8.0,Direct,Secondary,False,3,False,N,True
EMP0120,IT,Lead,44,227349.0,24,25.0,Agency,Secondary,False,8,True,No,False
EMP0772,Finance,Junior,39,40707.0,5,20.0,Direct,Undergrad Degree,False,10,False,Yes,False
EMP0945,Sales,Junior,46,25175.0,3,19.0,Agency,Secondary,False,23,False,Yes,False
EMP1323,Finance,Junior,18,48893.0,1,,Agency,Undergrad Degree,False,3,False,No,True
EMP0802,Sales,Mid,38,68951.0,4,8.0,Referral,Undergrad Degree,False,19,False,Yes,False
EMP0620,Sales,Junior,39,34566.0,6,6.0,Referral,Secondary,False,3,False,No,False
